kingdom,phylum,class,order,family,genus,species,scientificName,verbatimScientificName,publishingOrgKey,decimalLatitude,decimalLongitude,eventDate
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Fomitiporia,Fomitiporia punctata,Phellinus punctatus (P.Karst.) Pilát,Phellinus punctatus (P. Karst.) Pilat,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2013-03-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Tubaria,Tubaria furfuracea,Tubaria hiemalis Romagn. ex Bon,Tubaria hiemalis Romagn. ex Bon,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2015-02-27T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,Morchella elata,Morchella elata Fr.,Morchella elata Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-04-01T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe siliginea,Conocybe siliginea (Fr.) Kühner,Conocybe siliginea (Fr.:Fr.) Kuehner,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-06-21T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Xenasmataceae,Xenasmatella,Xenasmatella fibrillosa,Phlebiella fibrillosa (Hallenb.) K.H.Larss. & Hjortstam,Phlebiella fibrillosa (Hallenb.) K.H. Larss. et Hjortstam,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,Hyphoderma setigerum,Hyphoderma setigerum (Fr.) Donk,Hyphoderma setigerum (Fr.) Donk,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Phylloporus,Phylloporus pelletieri,Xerocomus pelletieri (Lév.) Bresinsky & Manfr.Binder,Xerocomus pelletieri (Lév.) Bresinsky & Manfr. Binder,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-23T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Auriculariales,,Guepinia,Guepinia helvelloides,Tremiscus helvelloides (DC.) Donk,Tremiscus helvelloides (DC.ex Pers.) Donk,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-26T00:00:00
Fungi,Ascomycota,Leotiomycetes,Phacidiales,Phacidiaceae,Bulgaria,Bulgaria inquinans,Bulgaria inquinans (Pers.) Fr.,Bulgaria inquinans (Pers.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-04T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,Helvella,Helvella crispa,Helvella crispa (Scop.) Fr.,Helvella crispa Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita excelsa,Amanita excelsa (Fr.) Bertill.,Amanita excelsa (Fr.: Fr.) Bertillon,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Xeromphalina,Xeromphalina campanella,Xeromphalina campanella (Batsch) Kühner & Maire,Xeromphalina campanella (Batsch: Fr.) Maire,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-02-28T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus tigrinus,Panus tigrinus (Bull.) Singer,Panus tigrinus (Bull.: Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2016-07-05T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,Leucoagaricus leucothites,Leucoagaricus leucothites (Vittad.) Wasser,Leucoagaricus leucothites (Vittad.) Wasser,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2016-09-28T00:00:00
Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Uropyxidaceae,Leucotelium,Leucotelium cerasi,Leucotelium cerasi (Castagne) Tranzschel,Leucotelium cerasi (Berenger) Tranzschel,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2016-04-12T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Paralepista,Paralepista flaccida,Lepista flaccida (Sowerby) Pat.,Lepista flaccida (Sowerby: Fr.) Pat.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Kuehneromyces,Kuehneromyces mutabilis,Kuehneromyces mutabilis (Schaeff.) Singer & A.H.Sm.,Kuehneromyces mutabilis (Schaeff.: Fr.) Singer et A.H. Sm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-01T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma conferendum,Entoloma conferendum (Britzelm.) Noordel.,Entoloma conferendum (Britzelm.) Noordel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus collinitus,Suillus fluryi Huijsman,Suillus fluryi Huijsm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,Exidia recisa,Exidia recisa (Ditmar) Fr.,Exidia recisa (Ditmar: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-11-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Flammulina,Flammulina velutipes,Flammulina velutipes (Curtis) P.Karst.,Flammulina velutipes (M.A. Curtis: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-02-11T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Laetisaria,Laetisaria lichenicola,"Laetisaria lichenicola Diederich, Lawrey & Van den Broeck","Laetisaria lichenicola Diederich, Lawrey & D. Broeck",64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-02-24T00:00:00
Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Rhytisma,Rhytisma acerinum,Rhytisma acerinum (Pers.) Fr.,Rhytisma acerinum (Pers.ex St.Am.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2021-04-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolina,Panaeolina foenisecii,Panaeolus foenisecii (Pers.) J.Schröt.,Panaeolus foenisecii (Pers.:Fr.) Maire,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2021-07-06T00:00:00
Fungi,Ascomycota,Sordariomycetes,Phyllachorales,Phyllachoraceae,Lichenochora,Lichenochora polycoccoides,Lichenochora polycoccoides Hafellner & R.Sant.,Lichenochora polycoccoides Hafellner & R. Sant.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2017-03-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota clypeolaria,Lepiota clypeolaria (Bull.) P.Kumm.,Lepiota clypeolaria (Bull.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-07-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,Hydnellum,Hydnellum auratile,Hydnellum auratile (Britzelm.) Maas Geest.,Hydnellum auratile (Britzelm.) Maas-Geest.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2017-08-18T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,Panaeolus papilionaceus,Panaeolus papilionaceus (Bull.) Quél.,Panaeolus papilionaceus (Bull.ex Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Polyporus,Polyporus tuberaster,Polyporus tuberaster (Jacq. ex Pers.) Fr.,Polyporus tuberaster (Pers.:Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula ochroleuca,Russula ochroleuca Fr.,Russula ochroleuca (Pers.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,Clitocybe nebularis,Clitocybe nebularis (Batsch) P.Kumm.,Clitocybe nebularis (Batsch: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,Clitocybe phyllophila,Clitocybe phyllophila (Pers.) P.Kumm.,Clitocybe phyllophila (Pers.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-11-01T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus luteus,Suillus luteus (L.) Gray,Suillus luteus (L.:Fr.) Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-11-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma fasciculare,Hypholoma fasciculare (Huds.) P.Kumm.,Hypholoma fasciculare (Huds.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,Laccaria amethystina,Laccaria amethystina Cooke,Laccaria amethystina (Huds.) Cooke,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Cyanosporus,Cyanosporus caesius,Spongiporus caesius (Schrad.) A.David,Spongiporus caesius (Schrad.:Fr.) David,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-25T00:00:00
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,Phoma peltigerae,Phoma peltigerae (P.Karst.) D.Hawksw.,Phoma peltigerae (P. Karst.) D. Hawksw.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-12-18T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Calocybe,Calocybe gambosa,Calocybe gambosa (Fr.) Singer,Calocybe gambosa (Fr.: Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-06-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota cristata,Lepiota cristata (Bolton) P.Kumm.,Lepiota cristata (Bolton: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-06-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Butyriboletus,Butyriboletus appendiculatus,Boletus appendiculatus Schaeff.,Boletus appendiculatus Schaeff.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-06-13T00:00:00
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Pleomassaria,Pleomassaria carpini,Pleomassaria carpini (Fuckel) Sacc.,Pleomassaria carpini (Fuckel) Sacc.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-01-28T00:00:00
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Splanchnonema,Splanchnonema pupula,Splanchnonema pupula (Fr.) Kuntze,Splanchnonema pupula (Fr.: Fr.) Kuntze,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2021-01-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Arrhenia,Arrhenia rickenii,Arrhenia rickenii (Hora) Watling,Arrhenia rickenii (Hora) Watling,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-06T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Neoboletus,Neoboletus erythropus,Boletus erythropus Pers.,Boletus erythropus Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2022-07-11T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Auriculariales,,Guepinia,Guepinia helvelloides,Tremiscus helvelloides (DC.) Donk,Tremiscus helvelloides (DC.ex Pers.) Donk,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2022-08-24T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,Morchella esculenta,Morchella esculenta (L.) Pers.,Morchella esculenta (L.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2019-04-18T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus,Hericium erinaceus (Bull.) Pers.,Hericium erinaceus (Bull.: Fr.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2021-10-12T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,,Laeticutis,Laeticutis cristata,Scutiger cristatus (Schaeff.) Bondartsev & Singer,Scutiger cristatus (Pers.: Fr.) Kotl. et Pouzar,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2021-10-18T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,Morchella elata,Morchella elata Fr.,Morchella elata Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2019-05-12T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Tapinellaceae,Tapinella,Tapinella atrotomentosa,Paxillus atrotomentosus (Batsch) Fr.,Paxillus atrotomentosus (Batsch) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2019-08-05T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Gymnopilus,Gymnopilus penetrans,Gymnopilus penetrans (Fr.) Murrill,Gymnopilus penetrans (Fr.:Fr.) Murrill,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-11-07T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Cuphophyllus,Cuphophyllus virgineus,Cuphophyllus virgineus (Wulfen) Kovalenko,Cuphophyllus virgineus (Wulfen) Kovalenko,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2022-11-12T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Tephrocybe,Tephrocybe rancida,Tephrocybe rancida (Fr.) Donk,Tephrocybe rancida (Fr.) Donk,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2022-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Baeospora,Baeospora myosura,Baeospora myosura (Fr.) Singer,Baeospora myosura (Fr.: Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2022-11-12T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota ignivolvata,Lepiota ignivolvata Bousset & Joss. ex Joss.,Lepiota ignivolvata Bousset et Joss.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-11-13T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium erinaceus,Hericium erinaceus (Bull.) Pers.,Hericium erinaceus (Bull.: Fr.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2019-09-23T00:00:00
Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Cryptosphaeria,Cryptosphaeria eunomia,Cryptosphaeria eunomia (Fr.) Fuckel,Cryptosphaeria eunomia var. eunomia (Fr.) Fuckel,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2022-04-22T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma helodes,Hebeloma helodes J.Favre,Hebeloma helodes J. Favre,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-21T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Calocybe,Calocybe obscurissima,Rugosomyces obscurissimus (A.Pearson) Bon,Rugosomyces obscurissimus (A.Pearson) Bon,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Cystoderma,Cystoderma amianthinum,Cystoderma amianthinum (Scop.) Fayod,Cystoderma amianthinum (Scop.) Fayod,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniastraceae,Melampsoridium,Melampsoridium hiratsukanum,Melampsoridium hiratsukanum S.Ito ex Hirats.f.,Melampsoridium hiratsukanum S.Ho et Hirats.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2013-03-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Neoboletus,Neoboletus erythropus,Boletus erythropus Pers.,Boletus erythropus Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2020-05-29T00:00:00
Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Rhytisma,Rhytisma acerinum,Rhytisma acerinum (Pers.) Fr.,Rhytisma acerinum (Pers.ex St.Am.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2020-11-13T00:00:00
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Pseudoophiobolus,Pseudoophiobolus erythrosporus,Nodulosphaeria erythrospora (Riess) L.Holm,Nodulosphaeria erythrospora (Riess) L.Holm,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2021-04-13T00:00:00
Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Puccinia bupleuri,Puccinia bupleuri F.Rudolphi,Puccinia bupleuri Rudolphi,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2021-05-09T00:00:00
Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,Uromyces ficariae,Uromyces ficariae (Schumach.) Lév.,Uromyces ficariae (Schumach.) Lev.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2021-04-13T00:00:00
Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Diplodia,,"Diplodia Fries, 1834",Diplodia spec.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2021-04-13T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena maculata,Mycena maculata P.Karst.,Mycena maculata Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina uncialis,Galerina uncialis (Britzelm.) Kühner,Galerina uncialis (Britzelm.) Kuehner,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-11-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma scalpturatum,Tricholoma scalpturatum (Fr.) Quél.,Tricholoma scalpturatum (Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Tapinellaceae,Tapinella,Tapinella panuoides,Tapinella panuoides (Fr.) E.-J.Gilbert,Tapinella panuoides (Fr.) E.-J. Gilbert,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2021-10-31T00:00:00
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Pleomassaria,Pleomassaria siparia,Pleomassaria siparia (Berk. & Broome) Sacc.,Pleomassaria siparia (Berk. et Broome) Sacc.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2022-02-18T00:00:00
Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Puccinia chamaedryos,Puccinia chamaedryos Ces.,Puccinia chamaedryos Ces.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-06-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina,Amanita pantherina (DC.) Krombh.,Amanita pantherina (DC.: Fr.) Krombh.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2022-10-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Auriscalpiaceae,Auriscalpium,Auriscalpium vulgare,Auriscalpium vulgare Gray,Auriscalpium vulgare Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2022-10-25T00:00:00
Fungi,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Trochila,Trochila craterium,Trochila craterium (DC.) Fr.,Trochila craterium (DC.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2022-04-26T00:00:00
Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora,Melampsora laricis-populina,Melampsora laricis-populina Kleb.,Melampsora laricis-populina Kleb.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2020-09-28T00:00:00
Fungi,Ascomycota,Leotiomycetes,Helotiales,Lachnaceae,Dasyscyphella,Dasyscyphella nivea,Dasyscyphella nivea (R.Hedw.) Raitv.,Dasyscyphella nivea (Hedw.:Fr.) Raitv.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2010-04-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Phellinus,Phellinus hartigii,Phellinus hartigii (Allesch. & Schnabl) Pat.,Phellinus hartigii (Allesch. et Schnabl) Pat.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2011-02-02T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Otideaceae,Otidea,Otidea cochleata,Otidea cochleata (L.) Fuckel,Otidea cochleata (L. ex St.Amans) Fuckel,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2011-11-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,Panaeolus semiovatus,Anellaria semiovata (Sowerby) A.Pearson & Dennis,Anellaria semiovata (Sowerby: Fr.) A. Pearson et Dennis,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2010-05-17T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,Morchella esculenta,Morchella esculenta (L.) Pers.,Morchella esculenta (L.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2010-04-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena renati,Mycena renati Quél.,Mycena renati Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2010-05-17T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella spadiceogrisea,Psathyrella spadiceogrisea (Schaeff.) Maire,Psathyrella spadiceogrisea (Fr.) Maire,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2010-05-17T00:00:00
Fungi,Ascomycota,Sordariomycetes,Sordariales,Helminthosphaeriaceae,Ruzenia,Ruzenia spermoides,Lasiosphaeria spermoides (Hoffm.) Ces. & De Not.,Lasiosphaeria spermoides (Hoffm.: Fr.) Ces. et De Not.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2011-10-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita pantherina,Amanita pantherina (DC.) Krombh.,Amanita pantherina (DC.: Fr.) Krombh.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2011-10-15T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza arvernensis,Peziza arvernensis Roze & Boud.,Peziza arvernensis Boud.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2011-05-13T00:00:00
Fungi,Ascomycota,Dothideomycetes,Hysteriales,Hysteriaceae,Hysterium,Hysterium angustatum,Hysterium angustatum Alb. & Schwein.,Hysterium angustatum Alb. et Schwein.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2012-02-19T00:00:00
Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces,Dacrymyces stillatus,Dacrymyces stillatus Nees,Dacrymyces stillatus Nees: Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2012-02-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,Fomitopsis pinicola,Fomitopsis pinicola (Sw.) P.Karst.,Fomitopsis pinicola (Sowerby: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2012-02-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Chamaemyces,Chamaemyces fracidus,Chamaemyces fracidus (Fr.) Donk,Chamaemyces fracidus (Fr.) Donk,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2012-09-24T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus geminus,Rhodocybe gemina (Paulet) Kuyper & Noordel.,Rhodocybe gemina (Fr.) Kuyper et Noordel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2012-01-22T00:00:00
